Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
,"₹2 - 2.81 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nTrinay Anagh\n\nJodhpur, 132 Ft Ring Road\n\n\u20b92 - 2.81 Cr\n\n|\n\n3, 4 BHK Apartment\n\n25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Trinay Anagh

Jodhpur, 132 Ft Ring Road

₹2 - 2.81 Cr

|

3, 4 BHK Apartment

25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road

Get preferred options @zero brokerage"
,"₹2 - 2.81 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""RERA\n\nTrinay Anagh\n\nJodhpur, 132 Ft Ring Road\n\n\u20b92 - 2.81 Cr\n\n|\n\n3, 4 BHK Apartment\n\n25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road""",,"RERA

Trinay Anagh

Jodhpur, 132 Ft Ring Road

₹2 - 2.81 Cr

|

3, 4 BHK Apartment

25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road"
,"₹2 - 2.81 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""Trinay Anagh\n\nJodhpur, 132 Ft Ring Road\n\n\u20b92 - 2.81 Cr\n\n|\n\n3, 4 BHK Apartment\n\n25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road""",,"Trinay Anagh

Jodhpur, 132 Ft Ring Road

₹2 - 2.81 Cr

|

3, 4 BHK Apartment

25.8% price increase in last 3 years in Jodhpur, 132 Ft Ring Road"
,₹2 - 2.81 Cr,,4,,,,,,,,,99acres,"""\u20b92 - 2.81 Cr\n\n|\n\n3, 4 BHK Apartment""",,"₹2 - 2.81 Cr

|

3, 4 BHK Apartment"
,"₹1.06 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nDev The Galaxy\n\nShela, Ahmedabad\n\n\u20b91.06 Cr\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Dev The Galaxy

Shela, Ahmedabad

₹1.06 Cr

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad

Get preferred options @zero brokerage

View Number"
,"₹1.06 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nDev The Galaxy\n\nShela, Ahmedabad\n\n\u20b91.06 Cr\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad""",,"RERA

Dev The Galaxy

Shela, Ahmedabad

₹1.06 Cr

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad"
,"₹1.06 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""Dev The Galaxy\n\nShela, Ahmedabad\n\n\u20b91.06 Cr\n\n|\n\n3 BHK Apartment\n\n6.4% price increase in last 1 year in Shela, Ahmedabad""",,"Dev The Galaxy

Shela, Ahmedabad

₹1.06 Cr

|

3 BHK Apartment

6.4% price increase in last 1 year in Shela, Ahmedabad"
,₹1.06 Cr,,3,,,,,,,,,99acres,"""\u20b91.06 Cr\n\n|\n\n3 BHK Apartment""",,"₹1.06 Cr

|

3 BHK Apartment"
,"₹81 - 83.3 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nHarvi Helios\n\nSouth Bopal, Ahmedabad\n\n\u20b981 - 83.3 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Harvi Helios

South Bopal, Ahmedabad

₹81 - 83.3 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad

Get preferred options @zero brokerage

View Nu"
,"₹81 - 83.3 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nHarvi Helios\n\nSouth Bopal, Ahmedabad\n\n\u20b981 - 83.3 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad""",,"RERA

Harvi Helios

South Bopal, Ahmedabad

₹81 - 83.3 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad"
,"₹81 - 83.3 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""Harvi Helios\n\nSouth Bopal, Ahmedabad\n\n\u20b981 - 83.3 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad""",,"Harvi Helios

South Bopal, Ahmedabad

₹81 - 83.3 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad"
,₹81 - 83.3 L,,3,,,,,,,,,99acres,"""\u20b981 - 83.3 L\n\n|\n\n3 BHK Apartment""",,"₹81 - 83.3 L

|

3 BHK Apartment"
,"₹2.3 - 5 Cr

|

4, 5 BHK Apartment",,5,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nTremont Terra\n\nGota, Ahmedabad\n\n\u20b92.3 - 5 Cr\n\n|\n\n4, 5 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Tremont Terra

Gota, Ahmedabad

₹2.3 - 5 Cr

|

4, 5 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad

Get preferred options @zero brokerage

View Number"
,"₹2.3 - 5 Cr

|

4, 5 BHK Apartment",,5,,,,,,,,,99acres,"""RERA\n\nTremont Terra\n\nGota, Ahmedabad\n\n\u20b92.3 - 5 Cr\n\n|\n\n4, 5 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad""",,"RERA

Tremont Terra

Gota, Ahmedabad

₹2.3 - 5 Cr

|

4, 5 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad"
,"₹2.3 - 5 Cr

|

4, 5 BHK Apartment",,5,,,,,,,,,99acres,"""Tremont Terra\n\nGota, Ahmedabad\n\n\u20b92.3 - 5 Cr\n\n|\n\n4, 5 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad""",,"Tremont Terra

Gota, Ahmedabad

₹2.3 - 5 Cr

|

4, 5 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad"
,₹2.3 - 5 Cr,,5,,,,,,,,,99acres,"""\u20b92.3 - 5 Cr\n\n|\n\n4, 5 BHK Apartment""",,"₹2.3 - 5 Cr

|

4, 5 BHK Apartment"
,"₹1.5 - 1.9 Cr

|

4, 5 BHK Villa",,5,,,,,,,,,99acres,"""NEW ARRIVAL\n\nSurendra Anugrah Villas\n\nKasindra, Ahmedabad\n\n\u20b91.5 - 1.9 Cr\n\n|\n\n4, 5 BHK Villa\n\nCompletion in Dec, 2027\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

Surendra Anugrah Villas

Kasindra, Ahmedabad

₹1.5 - 1.9 Cr

|

4, 5 BHK Villa

Completion in Dec, 2027

Get preferred options @zero brokerage

View Number"
,"₹1.5 - 1.9 Cr

|

4, 5 BHK Villa",,5,,,,,,,,,99acres,"""Surendra Anugrah Villas\n\nKasindra, Ahmedabad\n\n\u20b91.5 - 1.9 Cr\n\n|\n\n4, 5 BHK Villa\n\nCompletion in Dec, 2027""",,"Surendra Anugrah Villas

Kasindra, Ahmedabad

₹1.5 - 1.9 Cr

|

4, 5 BHK Villa

Completion in Dec, 2027"
,"₹1.5 - 1.9 Cr

|

4, 5 BHK Villa",,5,,,,,,,,,99acres,"""Surendra Anugrah Villas\n\nKasindra, Ahmedabad\n\n\u20b91.5 - 1.9 Cr\n\n|\n\n4, 5 BHK Villa\n\nCompletion in Dec, 2027""",,"Surendra Anugrah Villas

Kasindra, Ahmedabad

₹1.5 - 1.9 Cr

|

4, 5 BHK Villa

Completion in Dec, 2027"
,₹1.5 - 1.9 Cr,,5,,,,,,,,,99acres,"""\u20b91.5 - 1.9 Cr\n\n|\n\n4, 5 BHK Villa""",,"₹1.5 - 1.9 Cr

|

4, 5 BHK Villa"
,"₹97.5 - 98 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nSwastik Clairmont\n\nSouth Bopal, Ahmedabad\n\n\u20b997.5 - 98 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

RERA

Swastik Clairmont

South Bopal, Ahmedabad

₹97.5 - 98 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad

Get preferred options @zero brokerage

V"
,"₹97.5 - 98 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nSwastik Clairmont\n\nSouth Bopal, Ahmedabad\n\n\u20b997.5 - 98 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad""",,"RERA

Swastik Clairmont

South Bopal, Ahmedabad

₹97.5 - 98 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad"
,"₹97.5 - 98 L

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""Swastik Clairmont\n\nSouth Bopal, Ahmedabad\n\n\u20b997.5 - 98 L\n\n|\n\n3 BHK Apartment\n\n13.3% price increase in last 3 years in South Bopal, Ahmedabad""",,"Swastik Clairmont

South Bopal, Ahmedabad

₹97.5 - 98 L

|

3 BHK Apartment

13.3% price increase in last 3 years in South Bopal, Ahmedabad"
,₹97.5 - 98 L,,3,,,,,,,,,99acres,"""\u20b997.5 - 98 L\n\n|\n\n3 BHK Apartment""",,"₹97.5 - 98 L

|

3 BHK Apartment"
,"₹1.67 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nTerrace Skyline\n\nNavrangpura, CG Road, Ahmedabad\n\n\u20b91.67 Cr\n\n|\n\n3 BHK Apartment\n\n6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Terrace Skyline

Navrangpura, CG Road, Ahmedabad

₹1.67 Cr

|

3 BHK Apartment

6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad

Get preferred options @zero br"
,"₹1.67 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nTerrace Skyline\n\nNavrangpura, CG Road, Ahmedabad\n\n\u20b91.67 Cr\n\n|\n\n3 BHK Apartment\n\n6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad""",,"RERA

Terrace Skyline

Navrangpura, CG Road, Ahmedabad

₹1.67 Cr

|

3 BHK Apartment

6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad"
,"₹1.67 Cr

|

3 BHK Apartment",,3,,,,,,,,,99acres,"""Terrace Skyline\n\nNavrangpura, CG Road, Ahmedabad\n\n\u20b91.67 Cr\n\n|\n\n3 BHK Apartment\n\n6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad""",,"Terrace Skyline

Navrangpura, CG Road, Ahmedabad

₹1.67 Cr

|

3 BHK Apartment

6.9% price increase in last 3 years in Navrangpura, CG Road, Ahmedabad"
,₹1.67 Cr,,3,,,,,,,,,99acres,"""\u20b91.67 Cr\n\n|\n\n3 BHK Apartment""",,"₹1.67 Cr

|

3 BHK Apartment"
,"₹51 - 55.77 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nSthapana Aatman\n\nChandlodiya, Ahmedabad\n\n\u20b951 - 55.77 L\n\n|\n\n2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Sthapana Aatman

Chandlodiya, Ahmedabad

₹51 - 55.77 L

|

2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad

Get preferred options @zero brokerage

Vie"
,"₹51 - 55.77 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""RERA\n\nSthapana Aatman\n\nChandlodiya, Ahmedabad\n\n\u20b951 - 55.77 L\n\n|\n\n2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad""",,"RERA

Sthapana Aatman

Chandlodiya, Ahmedabad

₹51 - 55.77 L

|

2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad"
,"₹51 - 55.77 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""Sthapana Aatman\n\nChandlodiya, Ahmedabad\n\n\u20b951 - 55.77 L\n\n|\n\n2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad""",,"Sthapana Aatman

Chandlodiya, Ahmedabad

₹51 - 55.77 L

|

2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad"
,₹51 - 55.77 L,,2,,,,,,,,,99acres,"""\u20b951 - 55.77 L\n\n|\n\n2 BHK Apartment""",,"₹51 - 55.77 L

|

2 BHK Apartment"
,"₹55 - 72 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nAlt Veltis The Second\n\nZundal, Ahmedabad\n\n\u20b955 - 72 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

RERA

Alt Veltis The Second

Zundal, Ahmedabad

₹55 - 72 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad

Get preferred options @zero brokerage

View Nu"
,"₹55 - 72 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nAlt Veltis The Second\n\nZundal, Ahmedabad\n\n\u20b955 - 72 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad""",,"RERA

Alt Veltis The Second

Zundal, Ahmedabad

₹55 - 72 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad"
,"₹55 - 72 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""Alt Veltis The Second\n\nZundal, Ahmedabad\n\n\u20b955 - 72 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad""",,"Alt Veltis The Second

Zundal, Ahmedabad

₹55 - 72 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad"
,₹55 - 72 L,,3,,,,,,,,,99acres,"""\u20b955 - 72 L\n\n|\n\n2, 3 BHK Apartment""",,"₹55 - 72 L

|

2, 3 BHK Apartment"
,"₹60 - 80 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nThe Park By Parmeshwar\n\nZundal, Ahmedabad\n\n\u20b960 - 80 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

The Park By Parmeshwar

Zundal, Ahmedabad

₹60 - 80 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad

Get preferred options @zero brokerage

View Nu"
,"₹60 - 80 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nThe Park By Parmeshwar\n\nZundal, Ahmedabad\n\n\u20b960 - 80 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad""",,"RERA

The Park By Parmeshwar

Zundal, Ahmedabad

₹60 - 80 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad"
,"₹60 - 80 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""The Park By Parmeshwar\n\nZundal, Ahmedabad\n\n\u20b960 - 80 L\n\n|\n\n2, 3 BHK Apartment\n\n6.7% price increase in last 3 years in Zundal, Ahmedabad""",,"The Park By Parmeshwar

Zundal, Ahmedabad

₹60 - 80 L

|

2, 3 BHK Apartment

6.7% price increase in last 3 years in Zundal, Ahmedabad"
,₹60 - 80 L,,3,,,,,,,,,99acres,"""\u20b960 - 80 L\n\n|\n\n2, 3 BHK Apartment""",,"₹60 - 80 L

|

2, 3 BHK Apartment"
,"₹29.01 - 42.51 L

|

1, 2 BHK Apartment",,2,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nSaanvi Aarambh Greens\n\nChandlodiya, Ahmedabad\n\n\u20b929.01 - 42.51 L\n\n|\n\n1, 2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Saanvi Aarambh Greens

Chandlodiya, Ahmedabad

₹29.01 - 42.51 L

|

1, 2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad

Get preferred options @zero br"
,"₹29.01 - 42.51 L

|

1, 2 BHK Apartment",,2,,,,,,,,,99acres,"""RERA\n\nSaanvi Aarambh Greens\n\nChandlodiya, Ahmedabad\n\n\u20b929.01 - 42.51 L\n\n|\n\n1, 2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad""",,"RERA

Saanvi Aarambh Greens

Chandlodiya, Ahmedabad

₹29.01 - 42.51 L

|

1, 2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad"
,"₹29.01 - 42.51 L

|

1, 2 BHK Apartment",,2,,,,,,,,,99acres,"""Saanvi Aarambh Greens\n\nChandlodiya, Ahmedabad\n\n\u20b929.01 - 42.51 L\n\n|\n\n1, 2 BHK Apartment\n\n16.5% price increase in last 3 years in Chandlodiya, Ahmedabad""",,"Saanvi Aarambh Greens

Chandlodiya, Ahmedabad

₹29.01 - 42.51 L

|

1, 2 BHK Apartment

16.5% price increase in last 3 years in Chandlodiya, Ahmedabad"
,₹29.01 - 42.51 L,,2,,,,,,,,,99acres,"""\u20b929.01 - 42.51 L\n\n|\n\n1, 2 BHK Apartment""",,"₹29.01 - 42.51 L

|

1, 2 BHK Apartment"
,"₹3 - 4.5 Cr

|

4, 6 BHK Apartment",,6,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nSwati Signia\n\nPrahlad Nagar, SG Highway\n\n\u20b93 - 4.5 Cr\n\n|\n\n4, 6 BHK Apartment\n\n21.6% price increase in last 3 years in Prahlad Nagar, SG Highway\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Swati Signia

Prahlad Nagar, SG Highway

₹3 - 4.5 Cr

|

4, 6 BHK Apartment

21.6% price increase in last 3 years in Prahlad Nagar, SG Highway

Get preferred options @zero brokerage
"
,"₹3 - 4.5 Cr

|

4, 6 BHK Apartment",,6,,,,,,,,,99acres,"""RERA\n\nSwati Signia\n\nPrahlad Nagar, SG Highway\n\n\u20b93 - 4.5 Cr\n\n|\n\n4, 6 BHK Apartment\n\n21.6% price increase in last 3 years in Prahlad Nagar, SG Highway""",,"RERA

Swati Signia

Prahlad Nagar, SG Highway

₹3 - 4.5 Cr

|

4, 6 BHK Apartment

21.6% price increase in last 3 years in Prahlad Nagar, SG Highway"
,"₹3 - 4.5 Cr

|

4, 6 BHK Apartment",,6,,,,,,,,,99acres,"""Swati Signia\n\nPrahlad Nagar, SG Highway\n\n\u20b93 - 4.5 Cr\n\n|\n\n4, 6 BHK Apartment\n\n21.6% price increase in last 3 years in Prahlad Nagar, SG Highway""",,"Swati Signia

Prahlad Nagar, SG Highway

₹3 - 4.5 Cr

|

4, 6 BHK Apartment

21.6% price increase in last 3 years in Prahlad Nagar, SG Highway"
,₹3 - 4.5 Cr,,6,,,,,,,,,99acres,"""\u20b93 - 4.5 Cr\n\n|\n\n4, 6 BHK Apartment""",,"₹3 - 4.5 Cr

|

4, 6 BHK Apartment"
,"₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nVP Kiva 261\n\nShyamal, 132 Ft Ring Road\n\n\u20b91.75 - 1.98 Cr\n\n|\n\n3, 4 BHK Apartment\n\n27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

VP Kiva 261

Shyamal, 132 Ft Ring Road

₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment

27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road

Get preferred options @zero brokera"
,"₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""RERA\n\nVP Kiva 261\n\nShyamal, 132 Ft Ring Road\n\n\u20b91.75 - 1.98 Cr\n\n|\n\n3, 4 BHK Apartment\n\n27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road""",,"RERA

VP Kiva 261

Shyamal, 132 Ft Ring Road

₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment

27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road"
,"₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment",,4,,,,,,,,,99acres,"""VP Kiva 261\n\nShyamal, 132 Ft Ring Road\n\n\u20b91.75 - 1.98 Cr\n\n|\n\n3, 4 BHK Apartment\n\n27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road""",,"VP Kiva 261

Shyamal, 132 Ft Ring Road

₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment

27.7% price increase in last 5 years in Shyamal, 132 Ft Ring Road"
,₹1.75 - 1.98 Cr,,4,,,,,,,,,99acres,"""\u20b91.75 - 1.98 Cr\n\n|\n\n3, 4 BHK Apartment""",,"₹1.75 - 1.98 Cr

|

3, 4 BHK Apartment"
,"₹60 - 83 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""NEW LAUNCH\n\nRERA\n\nRajshree Green Park\n\nChamunda Nagar, New Ranip\n\n\u20b960 - 83 L\n\n|\n\n2, 3 BHK Apartment\n\nCompletion in Dec, 2030\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW LAUNCH

RERA

Rajshree Green Park

Chamunda Nagar, New Ranip

₹60 - 83 L

|

2, 3 BHK Apartment

Completion in Dec, 2030

Get preferred options @zero brokerage

View Number"
,"₹60 - 83 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""RERA\n\nRajshree Green Park\n\nChamunda Nagar, New Ranip\n\n\u20b960 - 83 L\n\n|\n\n2, 3 BHK Apartment\n\nCompletion in Dec, 2030""",,"RERA

Rajshree Green Park

Chamunda Nagar, New Ranip

₹60 - 83 L

|

2, 3 BHK Apartment

Completion in Dec, 2030"
,"₹60 - 83 L

|

2, 3 BHK Apartment",,3,,,,,,,,,99acres,"""Rajshree Green Park\n\nChamunda Nagar, New Ranip\n\n\u20b960 - 83 L\n\n|\n\n2, 3 BHK Apartment\n\nCompletion in Dec, 2030""",,"Rajshree Green Park

Chamunda Nagar, New Ranip

₹60 - 83 L

|

2, 3 BHK Apartment

Completion in Dec, 2030"
,₹60 - 83 L,,3,,,,,,,,,99acres,"""\u20b960 - 83 L\n\n|\n\n2, 3 BHK Apartment""",,"₹60 - 83 L

|

2, 3 BHK Apartment"
,"₹72.52 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""NEW ARRIVAL\n\nRERA\n\nBansidhar Jaldeep Trident\n\nGota, Ahmedabad\n\n\u20b972.52 L\n\n|\n\n2 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad\n\nGet preferred options @zero brokerage\n\nView Number""",,"NEW ARRIVAL

RERA

Bansidhar Jaldeep Trident

Gota, Ahmedabad

₹72.52 L

|

2 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad

Get preferred options @zero brokerage

View Number"
,"₹72.52 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""RERA\n\nBansidhar Jaldeep Trident\n\nGota, Ahmedabad\n\n\u20b972.52 L\n\n|\n\n2 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad""",,"RERA

Bansidhar Jaldeep Trident

Gota, Ahmedabad

₹72.52 L

|

2 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad"
,"₹72.52 L

|

2 BHK Apartment",,2,,,,,,,,,99acres,"""Bansidhar Jaldeep Trident\n\nGota, Ahmedabad\n\n\u20b972.52 L\n\n|\n\n2 BHK Apartment\n\n7.1% price increase in last 1 year in Gota, Ahmedabad""",,"Bansidhar Jaldeep Trident

Gota, Ahmedabad

₹72.52 L

|

2 BHK Apartment

7.1% price increase in last 1 year in Gota, Ahmedabad"
,₹72.52 L,,2,,,,,,,,,99acres,"""\u20b972.52 L\n\n|\n\n2 BHK Apartment""",,"₹72.52 L

|

2 BHK Apartment"
"4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North",,1426.0,4,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Jul, 2027\n1/6\nShree Siddhi Ganesh Legacy\nNEW BOOKING\n4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North\n4 BHK Apartment\n\u20b91.15 Cr\nNearby :\nVedang Public School\nSGVP college\n+3\n\nHere are beautifully built 4 BHK apartments in Vaishnodevi Circle, available for sale at Shree Siddhi Ganesh Legacy. Here units have different sizes, mostly in range of 1,426 sqft CARPET area. Prices of apartments in this project, vary between Rs. 1.15 Cr. Shree Siddhi Ganesh Legacy i""",https://www.99acres.com/shree-siddhi-ganesh-legacy-vaishnodevi-circle-ahmedabad-north-npxid-r415134,"Under Construction · Completion in Jul, 2027
1/6
Shree Siddhi Ganesh Legacy
NEW BOOKING
4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North
4 BHK Apartment
₹1.15 Cr
Nearby :
Vedang Public School
SG"
"4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North",,1426.0,4,,,Apartment,Builder,,,,,99acres,"""Under Construction \u00b7 Completion in Jul, 2027\n1/6\nShree Siddhi Ganesh Legacy\nNEW BOOKING\n4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North\n4 BHK Apartment\n\u20b91.15 Cr\nNearby :\nVedang Public School\nSGVP college\n+3\n\nHere are beautifully built 4 BHK apartments in Vaishnodevi Circle, available for sale at Shree Siddhi Ganesh Legacy. Here units have different sizes, mostly in range of 1,426 sqft CARPET area. Prices of apartments in this project, vary between Rs. 1.15 Cr. Shree Siddhi Ganesh Legacy i""",https://www.99acres.com/shree-siddhi-ganesh-legacy-vaishnodevi-circle-ahmedabad-north-npxid-r415134,"Under Construction · Completion in Jul, 2027
1/6
Shree Siddhi Ganesh Legacy
NEW BOOKING
4 BHK Apartment in Vaishnodevi Circle, Ahmedabad North
4 BHK Apartment
₹1.15 Cr
Nearby :
Vedang Public School
SG"
